title,link,summary,date
"New Zealand: Men's tours 'most unlikely', women won't go to Sri Lanka",https://www.espncricinfo.com/story/new-zealand-men-s-tours-most-unlikely-women-won-t-go-to-sri-lanka-1220107,NZC exploring ways to ensure there is no reduction in workforce or pay cuts,03-Apr-2020
"IPL payday in limbo, Cummins eyes Australian summer",https://www.espncricinfo.com/story/ipl-payday-in-limbo-cummins-eyes-australian-summer-1220104,Australia vice-captain believes international cricket should take precedence over IPL if travel restrictions are lifted worldwide,03-Apr-2020
Edgbaston to become COVID-19 testing centre,https://www.espncricinfo.com/story/edgbaston-to-become-covid-19-testing-centre-1220100,Car park to be used as drive-through test site by NHS,02-Apr-2020
A unique clash with plenty of history to back it,https://www.espncricinfo.com/story/a-unique-clash-with-plenty-of-history-to-back-it-95643,The game of cricket is unique in many ways,02-Apr-2020
'It's a scary time... no one knows how long this will last' - Sam Curran,https://www.espncricinfo.com/story/it-s-a-scary-time-no-one-knows-how-long-this-will-last-sam-curran-1220095,England allrounder talks about staying fit in lockdown and launching a fundraiser in support of the NHS,02-Apr-2020
"'If you are too self-centred, you are looking for ways to get out' - Virat Kohli",https://www.espncricinfo.com/story/if-you-are-too-self-centred-you-are-looking-for-ways-to-get-out-virat-kohli-1220093,Indian captain also talks about why he turned vegetarian in a chat with Kevin Pietersen,02-Apr-2020
Retroreport - Dhoni and Gambhir lead India to World Cup glory,https://www.espncricinfo.com/series/icc-cricket-world-cup-2010-11-381449/india-vs-sri-lanka-final-433606/match-report,"Twenty-eight years on from the match that transformed world cricket, India recaptured the crown, and this time they did in their very own backyard",02-Apr-2020
Construction work continues at Lord's despite COVID-19 outbreak,https://www.espncricinfo.com/story/construction-work-continues-at-lord-s-despite-covid-19-outbreak-1220089,Redevelopment of Compton and Edrich stands will continue for the time being,02-Apr-2020
Fees waived as recreational cricket feels coronavirus strain,https://www.espncricinfo.com/story/fees-waived-as-recreational-cricket-feels-coronavirus-strain-1220075,The move reinforces the ECB's core message that everyone in the game is in this together,02-Apr-2020
Former New Zealand batsman Daniel Flynn announces retirement,https://www.espncricinfo.com/story/former-new-zealand-batsman-daniel-flynn-announces-retirement-1220062,"The left-hand batsman played 24 Tests, 20 ODIs and five T20Is between 2008 and 2013",02-Apr-2020
"Tony Lewis, of Duckworth-Lewis rain-rules fame, dies aged 78",https://www.espncricinfo.com/story/tony-lewis-of-duckworth-lewis-rain-rules-fame-dies-aged-78-1220054,Mathematician was awarded MBE in 2010 after helping to find solution to cricket's oldest problem,01-Apr-2020
Eoin Morgan says England players are 'open to helping in whatever way possible',https://www.espncricinfo.com/story/eoin-morgan-says-england-players-are-open-to-helping-in-whatever-way-possible-1220050,The ECB had said on Tuesday that it was not looking at pay cuts for centrally contracted players,01-Apr-2020
"Misbah-ul-Haq bats for full World Test Championship, equal opportunity for teams",https://www.espncricinfo.com/story/misbah-ul-haq-bats-for-full-world-test-championship-equal-opportunity-for-teams-1220047,The Pakistan coach doesn't want the tournament to be shortened just so it can finish in June 2021,01-Apr-2020
Losing whole summer would cost over £300m - ECB chief executive,https://www.espncricinfo.com/story/losing-whole-summer-would-cost-over-300m-ecb-chief-executive-1220040,"Tom Harrison said an entire home summer without cricket was ""not an outlandish scenario""",01-Apr-2020
Tournament's best at final hurdle,https://www.espncricinfo.com/story/india-v-sri-lanka-confident-india-v-calm-sri-lanka-1220044,"The defending champions didn't make it, the strong contender choked. Now, we have the first all-Asian final",01-Apr-2020
Eoin Morgan open to fielding two England teams at once,https://www.espncricinfo.com/story/eoin-morgan-open-to-fielding-two-england-teams-at-once-1220039,New dad and England white-ball captain concedes these are uncertain times,01-Apr-2020
PCA stall on ECB's request for players' 20% pay cut,https://www.espncricinfo.com/story/pca-stall-on-ecb-s-request-for-players-20-pay-cut-1220034,A letter from Tom Harrison encouraged the PCA to support a 20% wage cut for players,01-Apr-2020
Newlands fallout has improved behaviour in Australian cricket - Tim Paine,https://www.espncricinfo.com/story/newlands-fallout-has-improved-behaviour-in-australian-cricket-tim-paine-1220018,Australia's Test captain says the incidents involving Pattinson and Stoinis last summer were exceptions proving the new rule,01-Apr-2020
ECB announces £61 million support package to confront 'biggest challenge in our history',https://www.espncricinfo.com/story/ecb-announces-61-million-support-package-to-confront-biggest-challenge-in-our-history-1220015,"Chief executive Tom Harrison admits 2020 season is ""massively under threat""",31-Mar-2020
"Cricket South Africa to advertise for selection convener, national coaches",https://www.espncricinfo.com/story/cricket-south-africa-to-advertise-for-selection-convener-national-coaches-1220010,Graeme Smith says six weeks preparation needed if men's tours to Sri Lanka and West Indies are to go ahead,31-Mar-2020
'I think we will have some form of IPL this year' - Rajasthan Royals owner,https://www.espncricinfo.com/story/i-think-we-will-have-some-form-of-ipl-this-year-rajasthan-royals-owner-1220009,Manoj Badale was open to the idea of a shortened tournament with even just the India players participating,31-Mar-2020
"""India five years behind Australia and England"" - Harmanpreet Kaur",https://www.espncricinfo.com/story/india-five-years-behind-australia-and-england-harmanpreet-kaur-1220001,She also stressed the need for India to unearth two or three pace bowlers for better balance,31-Mar-2020
'Consider this break a chance to reinvigorate yourself' - Misbah-ul-Haq to Pakistan's players,https://www.espncricinfo.com/story/consider-this-break-a-chance-to-reinvigorate-yourself-misbah-ul-haq-to-pakistan-s-players-1219998,Pakistan's coach and chief selector talks about life in the time of the coronavirus pandemic,31-Mar-2020
Misbah hopes to leverage Shadab's batting ability,https://www.espncricinfo.com/story/misbah-ul-haq-hopes-to-leverage-shadab-khan-s-batting-ability-1219997,Pakistan's head coach also looking to widen the net in search of ideal Nos. 5 and 6,31-Mar-2020
Time up for smartwatches as ECB tighten anti-corruption regulations,https://www.espncricinfo.com/story/time-up-for-smartwatches-as-ecb-tighten-anti-corruption-regulations-1219992,Players had been permitted to wear smartwatches in certain games before this season,31-Mar-2020
ICC clears Devon Conway to play for New Zealand,https://www.espncricinfo.com/story/icc-clears-devon-conway-to-play-for-new-zealand-1219980,"The South Africa-born batsman, who has enjoyed a prolific run for Wellington, will become eligible on August 28",31-Mar-2020
"Australia stars prepared for pay cuts, says Tim Paine",https://www.espncricinfo.com/story/australia-stars-prepared-for-pay-cuts-says-tim-paine-1219978,"On Australia's tour of Bangladesh, he says 'you don't have to be Einstein to realise it's probably unlikely to go ahead'",31-Mar-2020
Joe Root expects 'discussion' on pay cuts as coronavirus uncertainty rules,https://www.espncricinfo.com/story/joe-root-expects-discussion-on-pay-cuts-as-coronavirus-uncertainty-rules-1219963,England's Test captain prepared for possibility summer could be drastically hit,30-Mar-2020
RetroReport - India scrap their way into World Cup 2011 final,https://www.espncricinfo.com/story/retroreport-india-scrap-their-way-past-pakistan-and-into-world-cup-2011-final-1219933,Their bowlers suffocated Pakistan's batsmen to leave India dreaming of their first World Cup triumph in 28 years,30-Mar-2020
Hundred ticket sale delayed due to coronavirus concern,https://www.espncricinfo.com/story/hundred-ticket-sale-delayed-due-to-coronavirus-concern-1219961,"Would be ""wholly inappropriate"" to promote sales during crisis, says managing director",30-Mar-2020
PCA seeks collective solutions as players face prospect of pay cuts,https://www.espncricinfo.com/story/pca-seeks-collective-solutions-as-players-face-prospect-of-pay-cuts-1219956,ECB will put proposals to players' trade union this week,30-Mar-2020
"David Hodgkiss, Lancashire chairman, dies after contracting coronavirus",https://www.espncricinfo.com/story/david-hodgkiss-lancashire-chairman-dies-after-contracting-coronavirus-1219957,Tributes to Old Trafford chairman who dies at the age of 71,30-Mar-2020
Teams divided on PSL 2020 as PCB mulls tournament's fate,https://www.espncricinfo.com/story/teams-divided-on-psl-2020-as-pcb-mulls-tournament-s-fate-1219923,"If the pandemic settles down in a few months' time, the knockouts could take place in November",30-Mar-2020
Cricket Australia contracts delayed by coronavirus planning,https://www.espncricinfo.com/story/cricket-australia-contracts-delayed-by-coronavirus-planning-1219921,Contingency planning to prepare for the possibility of a severely affected home summer also affecting state and BBL contracts,30-Mar-2020
Mercurial outsiders v solid favourites,https://www.espncricinfo.com/story/india-v-pakistan-world-cup-2011-adrenalin-rush-on-the-cards-1219917,Buckle up for the India v Pakistan 2011 World Cup semi-final in Mohali,29-Mar-2020
Alastair Cook would prefer no County Championship to a less 'meaningful' shortened season,https://www.espncricinfo.com/story/alastair-cook-would-prefer-no-county-championship-to-a-less-meaningful-shortened-season-1219920,Essex's chief executive suggests a regional competition instead of a full Championship season,29-Mar-2020
Coronavirus outbreak: Heather Knight signs up for NHS volunteer scheme,https://www.espncricinfo.com/story/coronavirus-outbreak-heather-knight-signs-up-for-nhs-volunteer-scheme-1219900,England captain to help transport medicine and make calls to people in isolation,28-Mar-2020
"'Andre Russell now is our Chris Gayle, our Brian Lara' - Dwayne Bravo",https://www.espncricinfo.com/story/andre-russell-now-is-our-chris-gayle-our-brian-lara-dwayne-bravo-1219897,"'We have to get the cricketing world to respect West Indies cricket again,' says veteran allrounder",28-Mar-2020
Space constraints could hamper Indian players' training - John Gloster,https://www.espncricinfo.com/story/space-constraints-could-hamper-indian-players-training-john-gloster-1219882,The Rajasthan Royals physio urges players to focus on mental training to overcome challenges of COVID-19 lockdown,28-Mar-2020
Forced break a 'welcome rest' for India players - Ravi Shastri,https://www.espncricinfo.com/story/forced-break-a-welcome-rest-for-india-players-ravi-shastri-1219884,"He says when the second ODI against South Africa was called off, players knew a lockdown was imminent",27-Mar-2020
Pakistan players free to take part in four T20 leagues a year,https://www.espncricinfo.com/story/pakistan-players-free-to-take-part-in-four-t20-leagues-a-year-1219881,PCB chief executive Wasim Khan is confident their new policy will be right for all stakeholders involved,27-Mar-2020
New Leicestershire chief executive Sean Jarvis joins from Huddersfield Town,https://www.espncricinfo.com/story/new-leicestershire-chief-executive-sean-jarvis-joins-from-huddersfield-town-1219878,New CEO joins following a difficult year for the club both on and off the pitch,27-Mar-2020
Dane Piedt ends South Africa career to chase American dream,https://www.espncricinfo.com/story/dane-piedt-ends-south-africa-career-to-chase-american-dream-1219876,"Offspinner, who played nine Tests for South Africa, has signed up for new 'minor league' T20 competition",27-Mar-2020
Coronavirus outbreak: County cricket latest,https://www.espncricinfo.com/story/coronavirus-outbreak-county-cricket-latest-1219868,We keep track of how counties are dealing with delays to the start of the English season,27-Mar-2020
Moises Henriques and Nic Maddinson named joint Sheffield Shield players of the season,https://www.espncricinfo.com/story/moises-henriques-and-nic-maddinson-named-joint-sheffield-shield-players-of-the-season-1219862,"Henriques was the second-highest run-getter for his side, while Maddinson was the tournament's top run-getter",27-Mar-2020
Coronavirus: Adelaide Strikers chief among 23 SACA job losses,https://www.espncricinfo.com/story/coronavirus-adelaide-strikers-chief-among-23-saca-job-losses-1219844,"""We'll plan for next year's cricket season with the hope that we can all return to normality as soon as possible,"" the SACA president said",27-Mar-2020
Ollie Rayner confirms retirement after Middlesex release,https://www.espncricinfo.com/story/ollie-rayner-confirms-retirement-after-middlesex-release-1219843,Offspinner took 51 wickets in title-winning 2016 season but fell down Middlesex pecking order,26-Mar-2020
'I don't know what to say' - emotional Iain O'Brien set to be reunited with family,https://www.espncricinfo.com/story/i-don-t-know-what-to-say-emotional-iain-o-brien-set-to-be-reunited-with-family-1219841,Retired seamer to fly to the UK after fund-raising initiative succeeds,26-Mar-2020
"Lauren Winfield, Amy Jones stuck in Australia due to coronavirus pandemic",https://www.espncricinfo.com/story/lauren-winfield-amy-jones-stuck-in-australia-due-to-coronavirus-pandemic-1219836,Winfield wants the ECB to focus on ODIs alongside The Hundred when the game can be played again,26-Mar-2020
Coronavirus: Bangladesh players fear salary loss amid uncertainty,https://www.espncricinfo.com/story/coronavirus-bangladesh-players-fear-salary-loss-amid-uncertainty-1219837,"A large section of professional cricketers, who are not on BCB's contracts list, bank on the DPL for their income",26-Mar-2020
Jos Buttler and Ben Stokes training with mid-April IPL start in mind,https://www.espncricinfo.com/story/jos-buttler-and-ben-stokes-training-with-mid-april-ipl-start-in-mind-1219835,"Both players are aware, however, that the coronavirus pandemic may further delay the tournament",26-Mar-2020
'Have to keep an eye' on players and staff living alone - Justin Langer,https://www.espncricinfo.com/story/have-to-keep-an-eye-on-players-and-staff-living-alone-justin-langer-1219819,Those living alone during long periods of isolation will have their mental health closely watched by CA,26-Mar-2020
'Cannot wait forever' - Mithali Raj wants women's IPL from 2021,https://www.espncricinfo.com/story/cannot-wait-forever-mithali-raj-wants-women-s-ipl-from-2021-1219805,She says initially the tournament could be started on a smaller scale with five to six foreign players instead of four,26-Mar-2020
Retroreport: Wasim Akram magic wins it for Imran Khan's cornered tigers,https://www.espncricinfo.com/series/benson-hedges-world-cup-1991-92-60924/england-vs-pakistan-final-65156/match-report,Pakistan hold nerve to defend 249 in gripping final and become champions of the world,25-Mar-2020
Chandrakant Pandit moves from Vidarbha to MP as head coach,https://www.espncricinfo.com/story/chandrakant-pandit-moves-from-vidarbha-to-mp-as-head-coach-1219800,"""I was very happy with Vidarbha but it's time for a new challenge,"" says decorated domestic coach",25-Mar-2020
South Africa faces shorter domestic season as CSA looks to cut costs,https://www.espncricinfo.com/story/south-africa-faces-shorter-domestic-season-as-csa-looks-to-cut-costs-1219786,"The two-tier system, of six franchise teams and 15 provincial affiliates, will remain in place with fewer matches",25-Mar-2020
Lions and Dolphins crowned domestic champions on Graeme Smith's recommendation,https://www.espncricinfo.com/story/lions-and-dolphins-crowned-domestic-champions-on-graeme-smith-s-recommendation-1219775,Western Province and North West were declared the women's T20 and 50-over champions,24-Mar-2020
Retropreview: Will England be third-time lucky against 'cornered tigers' Pakistan?,https://www.espncricinfo.com/series/benson-hedges-world-cup-1991-92-60924/england-vs-pakistan-final-65156/match-preview,"England boast an extraordinarily balanced XI, while Pakistan have got here with bursts of timely inspiration",24-Mar-2020
Expectation is that CA as a business can absorb this - Matthew Mott,https://www.espncricinfo.com/story/expectation-is-that-ca-as-a-business-can-absorb-this-matthew-mott-1219766,Women's team coach says timing of coronavirus pandemic has minimised Cricket Australia's financial impact,24-Mar-2020
"Harry Gurney, Stuart Broad convert pubs into delivery services to save staff's jobs",https://www.espncricinfo.com/story/harry-gurney-stuart-broad-convert-pubs-into-delivery-services-to-save-staff-s-jobs-1219748,Nottinghamshire pair to offer takeaway service and grocery deliveries during coronavirus crisis,23-Mar-2020
"Beuran Hendricks earns CSA national contract, Dale Steyn left out",https://www.espncricinfo.com/story/beuran-hendricks-earns-csa-national-contract-dale-steyn-left-out-1219744,Nadine de Klerk and Sinalo Jafta were the additions to the women's national contract list,23-Mar-2020
How Ellyse Perry's words turned around Australia Women's T20 World Cup campaign,https://www.espncricinfo.com/story/how-ellyse-perry-s-words-turned-around-australia-women-s-t20-world-cup-campaign-1219710,"After a faltering start against India and Sri Lanka, a honest meeting reminded Australia of how they wanted to play",23-Mar-2020
Atul Bedade suspended as Baroda women coach,https://www.espncricinfo.com/story/atul-bedade-suspended-as-baroda-women-coach-1219689,The former India batsman faces an inquiry into allegations including those of sexual harrassment,21-Mar-2020
"PCB takes coronavirus hit, but finances 'absolutely fine' for next 12-14 months",https://www.espncricinfo.com/story/pcb-takes-coronavirus-hit-but-finances-absolutely-fine-for-next-12-14-months-1219688,"The board's CEO, however, warned of a 'real challenge' if the situation persists beyond that timeframe",21-Mar-2020
'Focus on your own cricket' - PCB CEO Wasim Khan pulls up Mohammad Hafeez,https://www.espncricinfo.com/story/focus-on-your-own-cricket-pcb-ceo-wasim-khan-pulls-up-mohammad-hafeez-1219685,Hafeez had questioned Sharjeel Khan's return to cricket despite his being implicated in the PSL 2017 corruption scandal,21-Mar-2020
Coronavirus: All domestic cricket in Sri Lanka postponed,https://www.espncricinfo.com/story/coronavirus-all-domestic-cricket-in-sri-lanka-postponed-1219672,Speculation that S. Thomas v Royal College match played a role in community transmissions,21-Mar-2020
"No professional cricket in England and Wales before May 28, ECB says",https://www.espncricinfo.com/story/no-professional-cricket-in-england-and-wales-before-may-28-ecb-says-1219646,ECB board decides to delay start of the English season by at least seven weeks due to coronavirus pandemic,20-Mar-2020
Umar Akmal charged with two PCB anti-corruption code breaches,https://www.espncricinfo.com/story/umar-akmal-charged-with-two-pcb-anti-corruption-code-breaches-1219641,"If the cricketer is found guilty, the penalty could range from a six-month suspension to a lifetime ban",20-Mar-2020
Scotland's Majid Haq tweets news of positive coronavirus test,https://www.espncricinfo.com/story/scotland-s-majid-haq-tweets-news-of-positive-coronavirus-test-1219638,Offspinner had last played international cricket in 2015 but was active in domestic cricket,20-Mar-2020
David Warner opts out of the Hundred citing 'family and personal reasons',https://www.espncricinfo.com/story/david-warner-opts-out-of-the-hundred-citing-family-and-personal-reasons-1219629,Marcus Stoinis is understood to have been lined up as a replacement at Southern Brave,20-Mar-2020
Coronavirus: What's at stake for cricket in 2020?,https://www.espncricinfo.com/story/coronavirus-what-s-at-stake-for-cricket-in-2020-1219631,A look at the marquee events for men and women that are likely to be affected by the pandemic,20-Mar-2020
"Hundred, Blast set to be prioritised as ECB draws up COVID-19 contingency plans",https://www.espncricinfo.com/story/hundred-blast-set-to-be-prioritised-as-ecb-draws-up-covid-19-contingency-plans-1219600,County Championship could be lost in event of truncated season as ECB focuses on revenues,19-Mar-2020
Colin Ackermann named Leicestershire captain,https://www.espncricinfo.com/story/colin-ackermann-named-leicestershire-captain-1219599,Batsman succeeds Paul Horton as club captain ahead of 2020 season,19-Mar-2020
Four counties planning 50-over 'London Championship' to support women's game,https://www.espncricinfo.com/story/four-counties-planning-50-over-london-championship-to-support-women-s-game-1219595,"Surrey, Middlesex, Kent and Essex hope to establish new competition this summer, coronavirus permitting",19-Mar-2020
Andrew Ellis announces retirement to end 18-year career,https://www.espncricinfo.com/story/andrew-ellis-announces-retirement-to-end-18-year-career-1219559,Ellis is only the second player in New Zealand domestic history to have played over 100 games in each format,19-Mar-2020
CWI offer to host England Test series in Caribbean,https://www.espncricinfo.com/story/cwi-offer-to-host-england-test-series-in-caribbean-1219546,"Jonny Grave, CWI's CEO, pledges support for cricket community amid COVID-19 outbreak",18-Mar-2020
"Indian umpires Janani Narayanan, Vrinda Rathi named in ICC panel",https://www.espncricinfo.com/story/indian-umpires-janani-narayanan-vrinda-rathi-named-in-icc-panel-1219544,Their induction takes the count of women match officials across different ICC panels up to 12,18-Mar-2020
"Recreational cricket suspended ""with sadness and regret"" by ECB",https://www.espncricinfo.com/story/recreational-cricket-suspended-with-sadness-and-regret-by-ecb-1219541,Social distancing measures ramped up as COVID-19 forces a more total shutdown than the Wars,18-Mar-2020
Matthew Wade pulls out of Somerset stint due to knee injury,https://www.espncricinfo.com/story/matthew-wade-pulls-out-of-somerset-stint-due-to-knee-injury-1219539,Wicketkeeper/batsman had been due to play seven County Championship fixtures,18-Mar-2020
Crunch time for English cricket as domestic game feels the COVID-19 squeeze,https://www.espncricinfo.com/story/crunch-time-for-english-cricket-as-domestic-game-feels-the-covid-19-squeeze-1219538,ECB reconvene on Thursday to map out priorities if county season gets pushed to the margins,18-Mar-2020
"South Africa cricketers asked to self-isolate, social distance themselves upon return from India",https://www.espncricinfo.com/story/south-africa-cricketers-asked-to-self-isolate-social-distance-themselves-upon-return-from-india-1219524,"""We deemed the risks (in India) to be very low,"" says Dr Shuaib Manjra",18-Mar-2020
Peter Nevill proud of Sheffield Shield title despite 'strange circumstances',https://www.espncricinfo.com/story/peter-nevill-proud-of-sheffield-shield-title-despite-strange-circumstances-1219508,The New South Wales captain lauded the depth of the squad which secured six wins from nine matches,18-Mar-2020
"Alex Hales confirms COVID-19 symptoms, yet to be tested",https://www.espncricinfo.com/story/alex-hales-confirms-covid-19-symptoms-yet-to-be-tested-1219506,"Hales hopes to 'get absolute confirmation of my current health status' after developing fever, dry cough upon return home from PSL",17-Mar-2020
'It isn't ever acceptable' - Jofra Archer condemns racist abuse on social media,https://www.espncricinfo.com/story/it-isn-t-ever-acceptable-jofra-archer-condemns-racist-abuse-on-social-media-1219494,"Issue ""should be addressed properly"" says England fast bowler after posting abusive direct messages he had received",17-Mar-2020
PSL playoffs postponed after overseas player develops coronavirus symptoms,https://www.espncricinfo.com/story/psl-playoffs-postponed-after-overseas-player-develops-coronavirus-symptoms-1219491,"The semi-finals and the final will be rescheduled, the PCB says",17-Mar-2020
'I enjoy Virat Kohli's aggression; we need a captain like him' - Madan Lal,https://www.espncricinfo.com/story/i-enjoy-virat-kohli-s-aggression-we-need-a-captain-like-him-madan-lal-1219483,Current CAC chief says he can't understand why people want Kohli to mellow down,17-Mar-2020
Cricket Australia guards cash and venues ahead of coronavirus winter,https://www.espncricinfo.com/story/cricket-australia-guards-cash-and-venues-ahead-of-coronavirus-winter-1219473,Kevin Roberts said major venues locked in for the T20 World Cup would not be released for other sports if season were extended,17-Mar-2020
New South Wales named Sheffield Shield winners as final cancelled,https://www.espncricinfo.com/story/new-south-wales-named-sheffield-shield-winners-as-final-cancelled-1219470,The final that was due to be played in Wollongong at the end of the month has been cancelled,17-Mar-2020
All-round Nahidul Islam helps Prime Bank Cricket Club trump Gazi Group Cricketers,https://www.espncricinfo.com/story/all-round-nahidul-islam-helps-prime-bank-cricket-club-trump-gazi-group-cricketers-1219461,"Meanwhile, Shinepukur Cricket Club stun Mohammedan Sporting Club on the back of half-centuries from Tanzid Hasan, Robiul Islam and Towhid Hridoy",16-Mar-2020
Any cricket is better than no cricket? England's ten most abject overseas defeats,https://www.espncricinfo.com/story/any-cricket-is-better-than-no-cricket-england-s-ten-most-abject-overseas-defeats-1213331,"Remember the good old days, when England were truly woeful, but at least the show was able to go on",16-Mar-2020
Sikandar Raza joins Peshawar Zalmi ahead of PSL semi-finals,https://www.espncricinfo.com/story/sikandar-raza-joins-peshawar-zalmi-ahead-of-psl-semi-finals-1219451,The arrival of the Zimbabwe allrounder strengthens a squad heavily hit by coronavirus-related departures,16-Mar-2020
Coronavirus: Final leg of Bangladesh's tour of Pakistan postponed,https://www.espncricinfo.com/story/coronavirus-final-leg-of-bangladesh-s-tour-of-pakistan-postponed-1219441,The PCB has also indefinitely postponed the domestic Pakistan Cup one-day tournament,16-Mar-2020
"Plunket Shield cancelled due to coronavirus measures, Wellington named champions",https://www.espncricinfo.com/story/plunket-shield-cancelled-due-to-coronavirus-measures-wellington-named-champions-1219431,NZC made the decision to cut down on the use of flights and hotels,16-Mar-2020
"Quetta Gladiators ousted despite Shane Watson, Khurram Manzoor fifties",https://www.espncricinfo.com/series/psl-2019-20-2020-21-1211602/karachi-kings-vs-quetta-gladiators-30th-match-1211671/match-report,"In the absence of a number of key players, including regular captain Imad Wasim, Karachi went down by five wickets",15-Mar-2020
Stuart Broad backs 'tough but necessary' decision to return home from Sri Lanka over COVID-19 fears,https://www.espncricinfo.com/story/stuart-broad-backs-tough-but-necessary-decision-to-return-home-from-sri-lanka-over-covid-19-fears-1219406,Seamer suggests Sri Lanka series could be 'tagged onto' England's tour of India in early 2021,15-Mar-2020
Chris Lynn's 55-ball 113 takes Lahore Qalandars to maiden semi-final,https://www.espncricinfo.com/series/psl-2019-20-2020-21-1211602/lahore-qalandars-vs-multan-sultans-29th-match-1211670/match-report,"A blazing fifty by Zaman was followed by Lynn's match-clinching ton, the first-ever by a Qalandars batsman in the tournament",15-Mar-2020
"'I just had very, very mild cold' - Lockie Ferguson after coronavirus concerns",https://www.espncricinfo.com/story/i-just-had-very-very-mild-cold-lockie-ferguson-after-coronavirus-concerns-1219387,The New Zealand quick is back home and is hoping to be playing cricket again as soon as possible,15-Mar-2020
New captain Tamim Iqbal looks to improve 'team culture' and bring the best out of every player,https://www.espncricinfo.com/story/new-captain-tamim-iqbal-looks-to-improve-team-culture-and-bring-the-best-out-of-every-player-1219374,"'I am talking more about off-field stuff than on-field performance,' he said looking ahead to the one-off ODI in Pakistan next month",14-Mar-2020
"Sharjeel Khan, bowlers propel Karachi Kings into last four",https://www.espncricinfo.com/series/psl-2019-20-2020-21-1211602/karachi-kings-vs-islamabad-united-28th-match-1211669/match-report,Islamabad United couldn't overcome the loss of their overseas players and became the first team eliminated from the knockouts,14-Mar-2020
Sheffield Shield cancelled as Australia attempts to combat coronavirus,https://www.espncricinfo.com/story/sheffield-shield-cancelled-as-australia-attempts-to-combat-coronavirus-1219355,"Nine out of ten rounds had been completed, with New South Wales the comfortable leaders",14-Mar-2020
Joe Root admits England's 'relief' after postponement of Sri Lanka tour,https://www.espncricinfo.com/story/joe-root-admits-england-s-relief-after-postponement-of-sri-lanka-tour-1219356,Board braced for postponement and cancellations of marquee events as implications for summer gather,14-Mar-2020
BCCI president Sourav Ganguly indicates IPL 2020 likely to be 'truncated',https://www.espncricinfo.com/story/bcci-president-sourav-ganguly-indicates-ipl-2020-likely-to-be-truncated-1219352,"Ness Wadia, co-owner of Kings XI, is even preparing for the possibility that the tournament doesn't take place at all",14-Mar-2020
Australia v New Zealand cancelled with travel restrictions in place,https://www.espncricinfo.com/story/australia-v-new-zealand-cancelled-with-travel-restrictions-in-place-1219328,The T20I series in New Zealand later this month has also been called off due to the coronavirus threat,14-Mar-2020
List of all the cricket series affected by coronavirus: full coverage,https://www.espncricinfo.com/story/covid-19-list-of-all-the-cricket-series-affected-by-coronaviruss-full-coverage-1219320,"From saying no to handshakes, to playing matches in empty stadiums, and eventually calling off almost every tour",13-Mar-2020 
ECB make contingency plans in preparation for domestic disruption,https://www.espncricinfo.com/story/ecb-make-contingency-plans-in-preparation-for-domestic-disruption-1219322,Board braced for postponement and cancellations of marquee events as implications for summer gather,13-Mar-2020
Sophie Devine will use tough T20 World Cup lessons to lead Birmingham Phoenix in the Hundred,https://www.espncricinfo.com/story/sophie-devine-will-use-tough-t20-world-cup-lessons-to-lead-birmingham-phoenix-in-the-hundred-1219318,New Zealand captain keen to lead by example in new format she says is 'right up my alley',13-Mar-2020
Ali Shafiq holds his nerve as Multan Sultans top the table in PSL thriller,https://www.espncricinfo.com/series/psl-2019-20-2020-21-1211602/multan-sultans-vs-peshawar-zalmi-27th-match-1211668/match-report,Peshawar made to sweat on play-off place after falling three runs short of target,13-Mar-2020
Overseas players' visas and double-headers - things IPL franchises would want clarity on,https://www.espncricinfo.com/story/overseas-players-visas-and-double-headers-things-ipl-franchises-would-want-clarity-on-1219310,A look at the key points that are likely to be discussed when the tournament's governing council meets on Saturday,13-Mar-2020
"Finch, Sodhi reflect on 'unique' experience of ODI in an empty stadium",https://www.espncricinfo.com/story/finch-sodhi-reflect-on-unique-experience-of-odi-in-an-empty-stadium-1219309,"""Every time you tried to speak it echoed around the ground. Showed you how empty it was"" - Sodhi",13-Mar-2020
Test series postponement draws England tour match to early conclusion,https://www.espncricinfo.com/series/england-in-sri-lanka-2019-20-1204852/sri-lanka-board-president-s-xi-vs-england-tour-match-1204855/match-report-2,Teams left field 11 overs after tea on second day shortly after ECB confirmed tour was off,13-Mar-2020
Coronavirus: India v South Africa ODI series rescheduled,https://www.espncricinfo.com/story/coronavirus-india-v-south-africa-odi-series-rescheduled-1219302,The decision follows BCCI's move earlier on Friday to defer the IPL till April 15,13-Mar-2020
Newsfile: County pre-season tours affected by COVID-19 pandemic,https://www.espncricinfo.com/story/newsfile-county-pre-season-tours-affected-by-covid-19-pandemic-1219300,Several clubs have cancelled their overseas trips though Northants remain in Singapore,13-Mar-2020
England tour of Sri Lanka postponed amid COVID-19 spread,https://www.espncricinfo.com/story/england-tour-of-sri-lanka-postponed-amid-covid-19-spread-1219281,Decision reached during England's final warm-up ahead of series which had been set to start on March 19,13-Mar-2020
Coronavirus threat: IPL 2020 deferred until April 15,https://www.espncricinfo.com/story/coronavirus-threat-ipl-2020-deferred-until-april-15-1219267,The tournament was originally scheduled to start on March 29 and run till the third week of May,13-Mar-2020
Coronavirus: Four days shaved off PSL schedule following rejig; 14 overseas players depart,https://www.espncricinfo.com/story/coronavirus-four-days-shaved-off-psl-schedule-following-rejig-14-overseas-players-depart-1219265,Lahore Qalandars are the only team unchanged with their players staying on,13-Mar-2020
